case_id,phone_hash,bank_hash,upi_hash,sim_hash,vehicle_hash,weapon_type,digital_artifact_hash
"KA-202502-005703","PH-3ABD6E8241","","","","VH-F3C27BB876","",""
"KA-202502-005706","PH-4D2C7E08A6","","","","VH-7F5139379A","",""
"KA-202502-005709","PH-D5169170D8","","","","VH-4397C6AAA7","",""
"KA-202502-005712","PH-36DEC728DD","","","","VH-8AEB537AD6","",""
"KA-202502-005715","PH-0091CAB4C9","","","","VH-83E8173FD7","",""
"KA-202502-005718","PH-43B588B1FB","","","","VH-DB71AFE50F","",""
"KA-202502-005721","PH-02F59B2756","","","","VH-19384A723D","",""
"KA-202502-005724","PH-1D0BE66E73","","","","VH-3C112B2333","",""
"KA-202502-005727","PH-D2B85FEEE7","","","","VH-255DB1410E","",""
"KA-202502-005730","PH-F25770C5AC","","","","VH-1387887FB1","",""
"KA-202502-005733","PH-122B671633","","","","VH-6FEC33767D","",""
"KA-202502-005736","PH-C6A1CFF2C8","","","","VH-E71D1BCE21","",""
"KA-202502-005739","PH-64D6A300FD","","","","VH-BD9FC4AA98","",""
"KA-202502-005742","PH-D32D2DE786","","","","VH-BE741DC247","",""
"KA-202502-005745","PH-E35D1DC495","","","","VH-10935E71E3","",""
"KA-202502-005748","PH-A380F329A8","","","","VH-D15C8DA667","",""
"KA-202502-005751","PH-84227662EB","","","","VH-E8564B598D","",""
"KA-202502-005754","PH-9FAC01D863","","","","VH-CB7208CA05","",""
"KA-202502-005757","PH-16FC215AAE","","","","VH-C30595DD76","",""
"KA-202502-005760","PH-D9924DD7D4","","","","VH-1A65DB00F2","",""
"KA-202502-005763","PH-5035159EED","","","","VH-B633C1F927","",""
"KA-202502-005766","PH-9E44680AB9","","","","VH-BA6C3BC79F","",""
"KA-202502-005769","PH-A54A5F80F0","","","","VH-23C5C7562A","",""
"KA-202502-005772","PH-B33D9905E1","","","","VH-BEDB6923F3","",""
"KA-202502-005775","PH-DDB7DB3122","","","","VH-5E33B66626","",""
"KA-202502-005778","PH-4676615FA7","","","","VH-2BCC72B534","",""
"KA-202502-005781","PH-BDAEA9565C","","","","VH-3403D57DE4","",""
"KA-202502-005784","PH-70EB18A93B","","","","","",""
"KA-202502-005787","PH-2C6C267E46","","","","","",""
"KA-202502-005790","PH-75DE847A13","","","","","",""
"KA-202502-005793","PH-B3E3F79124","","","","","",""
"KA-202502-005796","PH-09F1072290","","","","","",""
"KA-202502-005799","PH-697A0073E8","","","","","",""
"KA-202502-005802","PH-68BCF541F8","","","","","",""
"KA-202502-005805","PH-935CD9C191","","","","","",""
"KA-202502-005808","PH-AC551EC59C","","","","","",""
"KA-202502-005811","PH-7BA3B3C75F","","","","","",""
"KA-202502-005814","PH-DBA2CE8C23","","","","","",""
"KA-202502-005817","PH-F18EBE6159","","","","","",""
"KA-202502-005820","PH-74D6F1C368","","","","","",""
"KA-202502-005823","PH-483460155C","","","","","",""
"KA-202502-005826","PH-EB9A80CE13","","","","","",""
"KA-202502-005829","PH-82FB27784B","","","","","",""
"KA-202502-005832","PH-66AF56BDDC","","","","","",""
"KA-202502-005835","PH-80AE13544D","","","","","",""
"KA-202502-005838","PH-044C8A5DEC","","","","","",""
"KA-202502-005841","PH-43D8897F10","","","","","",""
"KA-202502-005844","PH-C2D4724DA1","","","","","",""
"KA-202502-005847","PH-54F101A209","","","","","",""
"KA-202502-005850","PH-93CA9FF40B","","","","","",""
"KA-202502-005853","PH-3B2417C3ED","","","","","",""
"KA-202502-005856","PH-4F8958B645","","","","","",""
"KA-202502-005859","PH-2401B6B684","","","","","",""
"KA-202502-005862","PH-98375A1676","","","","","",""
"KA-202502-005865","PH-E3F62687D5","","","","","",""
"KA-202502-005868","PH-9349765268","","","","","",""
"KA-202502-005871","PH-09E19D686D","","","","","",""
"KA-202502-005874","PH-F48E10C929","","","","","",""
"KA-202502-005877","PH-39D6DC8BAC","","","","","",""
"KA-202502-005880","PH-E5152DB0F6","","","","","",""
"KA-202502-005883","PH-9C274086D1","","","","","",""
"KA-202502-005886","PH-16696A13DB","","","","","",""
"KA-202502-005889","PH-EADB57DD42","","","","","",""
"KA-202502-005892","PH-BA70864F10","","","","","",""
"KA-202502-005895","PH-C959C0D07E","","","","","",""
"KA-202502-005898","PH-9EA072772D","","","","","",""
"KA-202502-005901","PH-ED844A5855","","","","","",""
"KA-202502-005904","PH-968FC30A46","","","","","",""
"KA-202502-005907","PH-1056C65A47","","","","","",""
"KA-202502-005910","PH-C30F5C5FB1","","","","","",""
"KA-202502-005913","PH-73CD087A6F","","","","","",""
"KA-202502-005916","PH-CC2AA5C567","","","","","",""
"KA-202502-005919","PH-FD58F0EA82","","","","","",""
"KA-202502-005922","PH-9E8916D05C","","","","","",""
"KA-202502-005925","PH-D92B9616E4","","","","","",""
"KA-202502-005928","PH-3D4C16EAD9","","","","","",""
"KA-202502-005931","PH-BCD9D90684","","","","","",""
"KA-202502-005934","PH-4E6C9DAB4B","","","","","",""
"KA-202502-005937","PH-BD9B7EFC36","","","","","",""
"KA-202502-005940","PH-3FD6866C40","","","","","",""
"KA-202502-005943","PH-F4AD057C63","","","","","",""
"KA-202502-005946","PH-6B2452944A","","","","","",""
"KA-202502-005949","PH-9088015B15","","","","","",""
"KA-202502-005952","PH-E11F7A857E","","","","","",""
"KA-202502-005955","PH-24E8DE6B25","","","","","",""
"KA-202502-005958","PH-2732197394","","","","","",""
"KA-202502-005961","PH-384233D909","","","","","",""
"KA-202502-005964","PH-F92DBB76F8","","","","","",""
"KA-202502-005967","PH-3456A8496E","","","","","",""
"KA-202502-005970","PH-4FA2DF588D","","","","","",""
"KA-202502-005973","PH-EF5DC4860A","","","","","",""
"KA-202502-005976","PH-4C1269AB5E","","","","","",""
"KA-202502-005979","PH-3932B503BE","","","","","",""
"KA-202502-005982","PH-3DD91D8347","","","","","",""
"KA-202502-005985","PH-F58B3D4131","","","","","",""
"KA-202502-005988","PH-4DB648D295","","","","","",""
"KA-202502-005991","PH-6299F2F40A","","","","","",""
"KA-202502-005994","PH-C0E1187CFA","","","","","",""
"KA-202502-005997","PH-CA1FBEB0D1","","","","","",""
"KA-202502-006000","PH-850A5F94AA","","","","","",""
"KA-202502-006003","PH-81466D67D9","","","","","",""
"KA-202502-006006","PH-C0BA185C58","","","","","",""
"KA-202502-006009","PH-A52447B8D6","","","","","",""
"KA-202502-006012","PH-A58E277E87","","","","","",""
"KA-202502-006015","PH-15A779904C","","","","","",""
"KA-202502-006018","PH-4BBA7DED2C","","","","","",""
"KA-202502-006021","PH-19276C8624","","","","","",""
"KA-202502-006024","PH-ACBA9D1C95","","","","","",""
"KA-202502-006027","PH-079A7918C4","","","","","",""
"KA-202502-006030","PH-3A878E43F2","","","","","",""
"KA-202502-006033","PH-011E8AFC40","","","","","",""
"KA-202502-006036","PH-936D6B8B04","","","","","",""
"KA-202502-006039","PH-A9319ACBC0","","","","","",""
"KA-202502-006042","PH-E3C6753DC5","","","","","",""
"KA-202502-006045","PH-62259EFFAB","","","","","",""
"KA-202502-006048","PH-4BC651EAA0","","","","","",""
"KA-202502-006051","PH-54E14A6DA7","","","","","",""
"KA-202502-006054","PH-83BC924CF3","","","","","",""
"KA-202502-006057","PH-120D092426","","","","","",""
"KA-202502-006060","PH-57FF94A59B","","","","","",""
"KA-202502-006063","PH-4252E95E53","","","","","",""
"KA-202502-006066","PH-9ACA07ECD5","","","","","",""
"KA-202502-006069","PH-A6A92989B1","","","","","",""
"KA-202502-006072","PH-D08AA976E0","","","","","",""
"KA-202502-006075","PH-77B55A322A","","","","","",""
"KA-202502-006078","PH-4FEE0A4BC9","","","","","",""
"KA-202502-006081","PH-18CCA0FD3B","","","","","",""
"KA-202502-006084","PH-F5C6E2A93A","","","","","",""
"KA-202502-006087","PH-64A0EAD836","","","","","",""
"KA-202502-006090","PH-BE4A6F88B4","","","","","",""
"KA-202502-006093","PH-408D2BC000","","","","","",""
"KA-202502-006096","PH-9FB74E4C50","","","","","",""
"KA-202502-006099","PH-F0F04D4526","","","","","",""
"KA-202502-006102","PH-8A557597D7","","","","","",""
"KA-202502-006105","PH-DFE79D72E1","","","","","",""
"KA-202502-006108","PH-3F76432971","","","","","",""
"KA-202502-006111","PH-2B5BC8E98C","","","","","",""
"KA-202502-006114","PH-79C21DBE44","","","","","",""
"KA-202502-006117","PH-6E82820666","","","","","",""
"KA-202502-006120","PH-FDEA22BD84","","","","","",""
"KA-202502-006123","PH-F8005A8F2F","","","","","",""
"KA-202502-006126","PH-1F3D5532EC","","","","","",""
"KA-202502-006129","PH-347FBFCF55","","","","","",""
"KA-202502-006132","PH-B45161C70E","","","","","",""
"KA-202502-006135","PH-0EBD512E26","","","","","",""
"KA-202502-006138","PH-E4D6F65DF3","","","","","",""
"KA-202502-006141","PH-A800EC1E0D","","","","","",""
"KA-202502-006144","PH-8AC712873B","","","","","",""
"KA-202502-006147","PH-7323BD79C0","","","","","",""
"KA-202502-006150","PH-BBABE0F4B0","","","","","",""
"KA-202502-006153","PH-97E1AD87E7","","","","","",""
"KA-202502-006156","PH-2E143579C4","","","","","",""
"KA-202502-006159","PH-ECA52CAA9E","","","","","",""
"KA-202502-006162","PH-1C90B729D7","","","","","",""
"KA-202502-006165","PH-0334F5CE34","","","","","",""
"KA-202502-006168","PH-BD46BF9DDB","","","","","",""
"KA-202502-006171","PH-780901E447","","","","","",""
"KA-202502-006174","PH-366C0ABA49","","","","","",""
"KA-202502-006177","PH-68025B1AE8","","","","","",""
"KA-202502-006180","PH-677FA0194C","","","","","",""
"KA-202502-006183","PH-424AC26D97","","","","","",""
"KA-202502-006186","PH-A6E2CCE054","","","","","",""
"KA-202502-006189","PH-3AE4B4BAD9","","","","","",""
"KA-202502-006192","PH-B68BC78170","","","","","",""
"KA-202502-006195","PH-DD4A5A3003","","","","","",""
"KA-202502-006198","PH-C492CAB939","","","","","",""
"KA-202502-006201","PH-7F3ED6877F","","","","","",""
"KA-202502-006204","PH-F487740F55","","","","","",""
"KA-202502-006207","PH-36C5799E7E","","","","","",""
"KA-202502-006210","PH-173334C4EB","","","","","",""
"KA-202502-006213","PH-AF91754179","","","","","",""
"KA-202502-006216","PH-1527F811BC","","","","","",""
"KA-202502-006219","PH-A26B971A52","","","","","",""
"KA-202502-006222","PH-9FD6031331","","","","","",""
"KA-202502-006225","PH-FE82CD92FE","","","","","",""
"KA-202502-006228","PH-A73F3538D4","","","","","",""
"KA-202502-006231","PH-E3A81C2D4B","","","","","",""
"KA-202502-006234","PH-FC97B35D02","","","","","",""
"KA-202502-006237","PH-855726763A","","","","","",""
"KA-202502-006240","PH-FEE3090A9E","","","","","",""
"KA-202502-006243","PH-0898669684","","","","","",""
"KA-202502-006246","PH-B816A2DA92","","","","","",""
"KA-202502-006249","PH-B9E0670A2B","","","","","",""
"KA-202502-006252","PH-50C9047FA9","","","","","",""
"KA-202502-006255","PH-27E6293D0E","","","","","",""
"KA-202502-006258","PH-29DA412349","","","","","",""
"KA-202502-006261","PH-B2A63D7B03","","","","","",""
"KA-202502-006264","PH-1BCF42A0A7","","","","","",""
"KA-202502-006267","PH-E75E44DCE8","","","","","",""
"KA-202502-006270","PH-F687D0F391","","","","","",""
"KA-202502-006273","PH-9447F409B6","","","","","",""
"KA-202502-006276","PH-B5F6ACC5AB","","","","","",""
"KA-202502-006279","PH-F69BB1918D","","","","","",""
"KA-202502-006282","PH-A5573B1B68","","","","","",""
"KA-202502-006285","PH-71B2F9C846","","","","","",""
"KA-202502-006288","PH-17DB84C738","","","","","",""
"KA-202502-006291","PH-770B0905B3","","","","","",""
"KA-202502-006294","PH-0114608140","","","","","",""
"KA-202502-006297","PH-DAD6BEB430","","","","","",""
"KA-202502-006300","PH-611A544FBA","","","","","",""
"KA-202502-006303","PH-8216318290","","","","","",""
"KA-202502-006306","PH-F4201AC2AD","","","","","",""
"KA-202502-006309","PH-88A27AFB0F","","","","","",""
"KA-202502-006312","PH-5ACD9C4C03","","","","","",""
"KA-202502-006315","PH-7CF5ECFF7D","","","","","",""
"KA-202502-006318","PH-EB76AAF985","","","","","",""
"KA-202502-006321","PH-18F06DA93B","","","","","",""
"KA-202502-006324","PH-2910AAAF99","","","","","",""
"KA-202502-006327","PH-DD8DB032EC","","","","","",""
"KA-202502-006330","PH-A090D0D376","","","","","",""
"KA-202502-006333","PH-5E963312E6","","","","","",""
"KA-202502-006336","PH-2D07158FDC","","","","","",""
"KA-202502-006339","PH-E5DE2E8CCF","","","","","",""
"KA-202502-006342","PH-28FDBC706A","","","","","",""
"KA-202502-006345","PH-E8C4DCCD65","","","","","",""
"KA-202502-006348","PH-7F478C696D","","","","","",""
"KA-202502-006351","PH-40D888A666","","","","","",""
"KA-202502-006354","PH-BAAB13E9BA","","","","","",""
"KA-202502-006357","PH-197655B33F","","","","","",""
"KA-202502-006360","PH-8223A1EF87","","","","","",""
"KA-202502-006363","PH-25A02ABB05","","","","","",""
"KA-202502-006366","PH-91032890D6","","","","","",""
"KA-202502-006369","PH-E970686642","","","","","",""
"KA-202502-006372","PH-689E4BD3F0","","","","","",""
"KA-202502-006375","PH-2166A75D33","","","","","",""
"KA-202502-006378","PH-CD34DD47A7","","","","","",""
"KA-202502-006381","PH-D697017252","","","","","",""
"KA-202502-006384","PH-3154188718","","","","","",""
"KA-202502-006387","PH-D91D01933F","","","","","",""
"KA-202502-006390","PH-1DACD10D68","","","","","",""
"KA-202502-006393","PH-F01ECC4695","","","","","",""
"KA-202502-006396","PH-B9BE2C59D2","","","","","",""
"KA-202502-006399","PH-E66D068B02","","","","","",""
"KA-202502-006402","PH-50CA853E26","","","","","",""
"KA-202502-006405","PH-E72B7B78F4","","","","","",""
"KA-202502-006408","PH-B7D56888FC","","","","","",""
"KA-202502-006411","PH-CEC178194A","","","","","",""
"KA-202502-006414","PH-AB7696A3BF","","","","","",""
"KA-202502-006417","PH-E8BA50E441","","","","","",""
"KA-202502-006420","PH-8E0B5AAB4F","","","","","",""
"KA-202502-006423","PH-70981D5514","","","","","",""
"KA-202502-006426","PH-F950935143","","","","","",""
"KA-202502-006429","PH-C34D8F5AAA","","","","","",""
"KA-202502-006432","PH-964CCC4A20","","","","","",""
"KA-202502-006435","PH-9ACA39104D","","","","","",""
"KA-202502-006438","PH-267605FB51","","","","","",""
"KA-202502-006441","PH-97C86B5A7C","","","","","",""
"KA-202502-006444","PH-6B0EAF6E2D","","","","","",""
"KA-202502-006447","PH-89DDEA3B01","","","","","",""
"KA-202502-006450","PH-81B95F9A36","","","","","",""
"KA-202502-006453","PH-A9DE767D29","","","","","",""
"KA-202502-006456","PH-218107E71C","","","","","",""
"KA-202502-006459","PH-8210198F7D","","","","","",""
"KA-202502-006462","PH-4F736B42A1","","","","","",""
"KA-202502-006465","PH-792DC0A5AE","","","","","",""
"KA-202502-006468","PH-B3F8DB1718","","","","","",""
"KA-202502-006471","PH-C87D1A96FB","","","","","",""
"KA-202502-006474","PH-D083FFB779","","","","","",""
"KA-202502-006477","PH-F764C37D56","","","","","",""
"KA-202502-006480","PH-628F747152","","","","","",""
"KA-202502-006483","PH-C7E54D584A","","","","","",""
"KA-202502-006486","PH-29209BB37B","","","","","",""
"KA-202502-006489","PH-07AFEB9466","","","","","",""
"KA-202502-006492","PH-0EEE7F2377","","","","","",""
"KA-202502-006495","PH-251C6CEB44","","","","","",""
"KA-202502-006498","PH-343C9ED881","","","","","",""
"KA-202502-006501","PH-91B49C3206","","","","","",""
"KA-202502-006504","PH-832DEF351B","","","","","",""
"KA-202502-006507","PH-123A7CCCD9","","","","","",""
"KA-202502-006510","PH-FE2CBD1628","","","","","",""
"KA-202502-006513","PH-8464BC1B31","","","","","",""
"KA-202502-006516","PH-178FCB3002","","","","","",""
"KA-202502-006519","PH-78C6079071","","","","","",""
"KA-202502-006522","PH-29951C34CB","","","","","",""
"KA-202502-006525","PH-48254C9850","","","","","",""
"KA-202502-006528","PH-4B50FE808F","","","","","",""
"KA-202502-006531","PH-59C2EBC5D9","","","","","",""
"KA-202502-006534","PH-B6DCCF77C6","","","","","",""
"KA-202502-006537","PH-A24F96F254","","","","","",""
"KA-202502-006540","PH-C7C871B998","","","","","",""
"KA-202502-006543","PH-3F82F66229","","","","","",""
"KA-202502-006546","PH-828AAAB8B7","","","","","",""
"KA-202502-006549","PH-D85D832485","","","","","",""
"KA-202502-006552","PH-0B39BE1E88","","","","","",""
"KA-202502-006555","PH-45C0A7D600","","","","","",""
"KA-202502-006558","PH-6AE57A9691","","","","","",""
"KA-202502-006561","PH-70A9FD3C1D","","","","","",""
"KA-202502-006564","PH-55D6BC2435","","","","","",""
"KA-202502-006567","PH-C6217660C4","","","","","",""
"KA-202502-006570","PH-1383E7D1DB","","","","","",""
"KA-202502-006573","PH-50AA24B0CB","","","","","",""
"KA-202502-006576","PH-1795329FC4","","","","","",""
"KA-202502-006579","PH-5DA6126CAE","","","","","",""
"KA-202502-006582","PH-23341A059B","","","","","",""
"KA-202502-006585","PH-8C4A80C71A","","","","","",""
"KA-202502-006588","PH-22CAA95210","","","","","",""
"KA-202502-006591","PH-2DEEE4C3A3","","","","","",""
"KA-202502-006594","PH-0648B7F11F","","","","","",""
"KA-202502-006597","PH-21D0090133","","","","","",""
"KA-202502-006600","PH-9A77EA8CA3","","","","","",""
"KA-202502-006603","PH-C2A083A2E0","","","","","",""
"KA-202502-006606","PH-1429CE6DC7","","","","","",""
"KA-202502-006609","PH-1C68EAEFF0","","","","","",""
"KA-202502-006612","PH-E6F919668F","","","","","",""
"KA-202502-006615","PH-89B3C2A58A","","","","","",""
"KA-202502-006618","PH-09C1D2DF98","","","","","",""
"KA-202502-006621","PH-02C82BE051","","","","","",""
"KA-202502-006624","PH-232DB048FA","","","","","",""
"KA-202502-006627","PH-F2FF0B6F87","","","","","",""
"KA-202502-006630","PH-06BD7E04E4","","","","","",""
"KA-202502-006633","PH-6DC53C4BA1","","","","","",""
"KA-202502-006636","PH-EA452CE0F0","","","","","",""
"KA-202502-006639","PH-ABFD856608","","","","","",""
"KA-202502-006642","PH-4260FCFA9D","","","","","",""
"KA-202502-006645","PH-87D78A40FC","","","","","",""
"KA-202502-006648","PH-C6E9EFC525","","","","","",""
"KA-202502-006651","PH-6F829862FF","","","","","",""
"KA-202502-006654","PH-22C276AA50","","","","","",""
"KA-202502-006657","PH-4DF25E3FF6","","","","","",""
"KA-202502-006660","PH-AAED7DD58C","","","","","",""
"KA-202502-006663","PH-9083F68793","","","","","",""
"KA-202502-006666","PH-585BAFCD2F","","","","","",""
"KA-202502-006669","PH-34399A76E9","","","","","",""
"KA-202502-006672","PH-28E161E14D","","","","","",""
"KA-202502-006675","PH-747036F8F4","","","","","",""
"KA-202502-006678","PH-7C1C27DFD5","","","","","",""
"KA-202502-006681","PH-ACBBE29F39","","","","","",""
"KA-202502-006684","PH-7258872154","","","","","",""
"KA-202502-006687","PH-79F12ACB3D","","","","","",""
"KA-202502-006690","PH-31B5111445","","","","","",""
"KA-202502-006693","PH-CEC85C4418","","","","","",""
"KA-202502-006696","PH-91F705074B","","","","","",""
"KA-202502-006699","PH-1C0BC62CEC","","","","","",""
"KA-202502-006702","PH-AE31EE6CB4","","","","","",""
"KA-202502-006705","PH-E51233F523","","","","","",""
"KA-202502-006708","PH-B9DF1F3344","","","","","",""
"KA-202502-006711","PH-EF7036BE73","","","","","",""
"KA-202502-006714","PH-8E9A3E8429","","","","","",""
"KA-202502-006717","PH-29354267F8","","","","","",""
"KA-202502-006720","PH-A44C68291C","","","","","",""
"KA-202502-006723","PH-5C08EA16EA","","","","","",""
"KA-202502-006726","PH-BABD4E7C59","","","","","",""
"KA-202502-006729","PH-9E236C9234","","","","","",""
"KA-202502-006732","PH-0BFB76F551","","","","","",""
"KA-202502-006735","PH-87BF5D9C74","","","","","",""
"KA-202502-006738","PH-DC9C68D5B7","","","","","",""
"KA-202502-006741","PH-AA70FFF00A","","","","","",""
"KA-202502-006744","PH-F48AB7B7E2","","","","","",""
"KA-202502-006747","PH-759E56344B","","","","","",""
"KA-202502-006750","PH-C8B876F6AA","","","","","",""
"KA-202502-006753","PH-CB64A12E18","","","","","",""
"KA-202502-006756","PH-736F091ABB","","","","","",""
"KA-202502-006759","PH-984FA82C1A","","","","","",""
"KA-202502-006762","PH-4C23EFAA39","","","","","",""
"KA-202502-006765","PH-103F2A10E4","","","","","",""
"KA-202502-006768","PH-619819ECB1","","","","","",""
"KA-202502-006771","PH-14DB664DF3","","","","","",""
"KA-202502-006774","PH-A35F661EDF","","","","","",""
